id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
47,0.00031931488546043345,0.9098332065752504,0.06662188730333747,0.01880756049663929,0.00196557105741719,0.00024442892000949403,0.0012349975444325971,5.757578172694935e-05,0.0009154574357264213
48,0.04567087198897491,0.0008444058393025959,4.076873586258304e-05,0.0012415236944274832,0.0003108836520617178,0.9095160098846886,0.016523423203009823,0.003483423399947403,0.02236868960172513
49,0.0011641242272980355,4.575304846111036e-07,7.251364043850971e-07,0.0002578756715139795,8.263948222943106e-05,0.9885869790477194,0.0006231159685529832,0.006963558900420336,0.002320524035376498
50,0.027571362570425997,0.00025849855308021283,0.002306503929881284,0.00015915697513223682,0.0022111242100016355,0.009584149294337376,0.009193679643930103,0.9339430569663784,0.014772467856832573
51,0.0031435276597308968,3.1965466544542124e-06,0.00012409505485768083,2.1482548032042346e-05,0.0011344562766098989,0.004489660004552341,0.0006206659818729547,0.9868573718011019,0.0036055441265877273
52,0.0001276862162549691,3.2271540601922714e-08,1.0800402881203756e-07,0.0001672210047489801,3.978783015425846e-05,0.9963642135904214,0.00010932802640888895,0.002796684147432149,0.00039493890900901547
53,0.004942180476905933,0.21096322322679953,0.053590101654092476,0.009542953442430464,0.657887485549912,0.005372190381414176,0.0009135013462250107,0.03444371601966234,0.022344647902558055
54,0.004933212864106989,0.5709343555181734,0.2986808881172017,0.07099528156546718,0.013604698343213897,0.0055574241145647475,0.01859467669907675,0.006745570947698501,0.009953891830496503
55,0.0004170611700670586,1.0837512899797248e-07,2.1451919466161925e-05,5.937202289759878e-08,4.665951276327432e-05,3.2881050149384746e-05,5.702628790815029e-05,0.9993498304286521,7.492188384187491e-05
56,0.00388758077493097,0.7510366011214078,0.16192572837901548,0.04323774659950838,0.01607834817503427,0.0036053851630068485,0.008324062664569977,0.0027788054154894177,0.009125741707036937
57,0.0024511633772279417,0.6869721380849605,0.23567024364554393,0.0464645875220213,0.005823904603451323,0.00328861084452266,0.01439854780778318,0.002205369279258252,0.002725434835230328
58,0.03897301530246839,0.0005515026178205727,0.00012519505885204727,0.0012655102068073211,0.004080742747688184,0.03398299213765175,0.0015498010712874095,0.015053114507271866,0.9044181263501524
59,0.0006995275862589419,2.8310951176193847e-05,5.022519206202366e-06,0.0008114016131405333,0.00016870665912619508,0.9960482045449089,0.0011547854588823663,0.000841654628789672,0.00024238603851071668
60,0.00074875471423278,0.6696905147139172,0.2049473949465812,0.10801881871682747,0.00335786572639606,0.002572596415541194,0.008735149856275756,0.0004937805302339771,0.0014351243799939448
61,8.717957688363433e-05,4.829348818432048e-07,5.168705775043198e-07,0.00027782586162618505,8.685012328812127e-05,0.9981159087769828,0.00017494404174082093,0.0012047430614604573,5.1548752558402275e-05
62,0.027719330353779645,2.1906718791694153e-06,1.2104933382269754e-07,1.718539527338429e-05,0.0002167300925981721,0.09177318142719695,0.00010288039481783822,0.003236653926493964,0.8769317266886274
63,0.0006054001490117152,0.7390505736436949,0.16593479568986358,0.08357964182830478,0.0021579535211708367,0.0010687548005887575,0.005547005867851059,0.0002204481844666866,0.0018354263150480957
64,0.029286523608621873,0.002910639340211609,0.01632001159610173,0.0018781760969798064,0.01100281192276073,0.0352095793196259,0.024119351309522728,0.8644464034581828,0.014826503347992879
65,0.004170603917732527,0.818867579866172,0.10621347832238104,0.03934987704684688,0.0033056552568717147,0.005151162339630173,0.01754413359067622,0.0010151946742856669,0.004382314985403358
66,0.0009576205021301387,0.045428945076343666,0.010829088689982317,0.008064575378375504,0.907039563801748,0.00506520366601523,0.0001338370418563095,0.012098045965822955,0.010383119877726051
67,0.005401549780997899,2.2570666707869592e-06,6.647768588016668e-05,1.1214236641116312e-07,5.967760073716402e-05,0.00010234318547066264,0.0005011036913192904,0.9934870517198662,0.0003794271266921935
68,0.01865736090378839,7.291576840907633e-05,0.0014686142624628163,4.104439854895267e-05,0.00042563605069886597,0.0030981711831864897,0.008634550150959765,0.96188455008583,0.0057171571961155765
69,3.2662663832718096e-06,0.6130553690941577,0.27963261789366956,0.10564531905964142,1.718617157947878e-05,2.7844494177631843e-05,0.001613647429874242,1.0159986082613024e-06,3.7335919086427972e-06
70,0.0013985358927393944,0.5693417361263303,0.39381006456943474,0.005912802233900518,0.008136618274519855,0.0014790014003127265,0.010951223085309455,0.008804853366717514,0.00016516505073568645
71,4.947468299845181e-07,0.0014002475458959175,4.139970332035055e-05,0.00019660179323235388,0.9982455368448894,6.74347987966776e-05,1.6521676335174008e-08,1.9106780287832858e-05,2.9161265072172573e-05
72,0.012486491326076554,3.0127891761836302e-05,5.51047521680482e-06,0.0005499527044984211,1.56342124907082e-05,0.9666501105354202,0.01363659144687821,0.001684678566446762,0.004940902841210884
73,0.0008997606643686866,0.8491209173003712,0.1154584587177682,0.02488271072441613,0.0027584622757815783,0.0008561914262248343,0.0044121086125842295,0.00030300012176432155,0.0013083901567212453
74,0.00035553150776164037,0.726929617381258,0.20723623736856428,0.048256765515447046,0.01314144822539479,0.0007141443053985219,0.0017451796154349384,0.0005405691579564423,0.0010805069227844187
75,0.0034118011102541685,0.3744143430035547,0.38947669971398985,0.10647586705077323,0.03126036021503481,0.0009640500407187269,0.004805752491774606,0.006730070428784999,0.08246105594511488
76,0.12415404875744716,0.06293188472405187,0.03052022125940173,0.0299775330735289,0.01869252000322196,0.3580193192006881,0.12420506052281283,0.15790273909599692,0.0935966733628504
77,0.0014009743833832886,9.452876248619815e-05,3.0010231355374764e-05,0.001508171759896434,0.0007226742238080951,0.9894554139624231,0.0022948199944804876,0.004044977115849895,0.0004484295663167278
78,0.0004349324409323449,3.885876104070887e-06,2.009067757449132e-06,0.00020996113007235473,0.00013389325383126457,0.9958603071363953,0.0006820445403894347,0.0025915877534453784,8.137880107214202e-05
79,0.0035699385918860193,9.97758591264347e-05,5.7947944776068576e-05,0.0018661139775953506,0.00024481415428172356,0.9768216770826039,0.0090526122601556,0.007316259470566043,0.0009708606590081569
80,0.0016514630154126132,1.8855966035961247e-06,1.7128565978745591e-06,0.0005934655563696031,9.021618207326428e-05,0.9892910361102407,0.0011683887607654264,0.004011615795167635,0.0031902161267688424
81,0.0053475752985277115,5.217313784801603e-06,0.00012728938115168613,4.5920181923261355e-05,0.002542778802725694,0.007040242954465693,0.0005827355888087444,0.9680568389743932,0.01625140150421944
82,0.1006097900039442,0.0006023411323919144,6.914853910946392e-05,4.061811301797544e-05,0.00047237249242993573,0.001833425726121368,0.0012122822386059213,0.00959624766446136,0.8855637740899183
83,0.0009873520100187098,0.8468579414988444,0.11735943350363474,0.024934882667812554,0.0010804133567525345,0.000664498926519657,0.006560710652427537,0.0001989181362168281,0.0013558492477730678
84,0.2487269799487958,0.030291086344472598,0.006443418031432606,0.0034117275667999783,0.028946438620786892,0.10123649036245058,0.028059201609175674,0.17706491998570265,0.3758197375303833
85,0.011027555790391155,0.520907462092445,0.07513821618978822,0.016760295443167695,0.30258211437284915,0.007968259960362406,0.0027253877614638244,0.020836064111220475,0.042054644278312014
86,0.02289152986987069,0.5247699853729021,0.13460715165853554,0.07566048635274007,0.09205980667272105,0.04319826072302762,0.02186559756775553,0.029593773562642783,0.05535340821980454
87,0.028070567087965636,0.5837496154903854,0.16526199096584063,0.050267426719336664,0.03558489240947358,0.03495311789890616,0.041386098281732966,0.02878296821015528,0.03194332293620342
88,0.01363690924685825,0.2952252620006302,0.47768760718492254,0.008656043554631093,0.01821556299559819,0.007252701241968185,0.04768003243061944,0.12903482567344565,0.0026110556713266
89,0.0017350117596298621,0.5909846443898196,0.3779666233802823,0.003064290073350832,0.006673595147595122,0.0007471486778674255,0.009488554024714201,0.009141927253926674,0.0001982052928137316
90,0.006206853493170371,0.4602809045703386,0.3242820563946005,0.11679415032053947,0.008641503111890115,0.018215487388074162,0.04937185803622146,0.00991397445934475,0.006293212225820515
91,3.6209745165045105e-05,0.8228067076709419,0.15291288675507844,0.02226323941733407,0.0013567237697286755,4.6252986681405054e-05,0.0004522566776656012,2.2732703504272552e-05,0.00010299027390081848
92,1.9695847507177895e-05,6.464668236478021e-10,6.236740584467843e-07,7.775478986709647e-09,1.783371720919049e-05,5.191312777159567e-05,4.0143355244871045e-06,0.9999032288235158,2.682052468317736e-06
93,0.09309701080641605,0.04057178947184626,0.027133394621372528,0.006934670978923951,0.00016426601536228402,0.10054435760160882,0.6922409754961422,0.03229994029969247,0.007013594708635534
94,0.001255509212849923,6.841923103032479e-05,1.917895578758029e-05,0.001817794306286678,0.0005561290816091575,0.991260926016873,0.0018284509525159742,0.002510354424296875,0.000683237818750524
95,0.010964561690537798,0.06964373016442303,0.04781392886441818,0.012418415595228702,3.1922342626702045e-05,0.08066364525245073,0.7738130381030177,0.004454359226708696,0.0001963987605883394
96,0.00010567039895358807,0.6211748595560219,0.3247155800029333,0.049900014320147866,0.0010817441474523437,0.00017546338934048235,0.0025277453506819866,0.00011438740211966534,0.00020453543234857607
97,0.14716239372437565,0.07719720226795827,0.025426750442520046,0.004267656592528087,7.377273016482397e-05,0.033404336363112914,0.6838914298309711,0.013110444893642709,0.015466013154726418
98,0.007741848609154647,0.033026651722992746,0.021258431352875425,0.02478001100488014,3.416571142302229e-06,0.04332089262741954,0.8686945972860223,0.0006446617935948719,0.000529489031918161
99,0.007053746359082104,0.6646826281171769,0.17616532810569258,0.08607097560744328,0.013976963418447109,0.01164058727088124,0.02121791425390769,0.004661791118230093,0.01453006574913864
100,0.0008766555661063343,0.022432823597512475,0.016604989711698607,0.004608611652542419,0.9061738623829103,0.002930640755491546,0.0001398705087206408,0.03872898428294823,0.007503561542069691
101,0.03536577336399212,0.009085439628434793,0.040640237201908826,0.00795771206652995,0.02914909536055765,0.04740527573997266,0.029571017608006702,0.7582555024761799,0.04256994655441753
102,0.04115345562836183,0.038857926092094625,0.02988895131106198,0.00647715535366592,7.041872395613083e-05,0.08903025755265154,0.7759544159449909,0.017204468190620412,0.0013629512025964958
103,0.000532842560257096,0.26136339282418,0.5440892709257197,0.11050202395561204,0.00016684397526210964,0.0031564665602887036,0.0791699136451869,0.0008771907727674905,0.0001420547807263229
104,0.0002882335096040059,2.9670745813456114e-06,5.942301798198949e-06,0.00018546030583456642,0.0020092565713824844,0.9655639610275135,0.00029944559010715484,0.03158416097544224,6.057264373657328e-05
105,0.0004605714941232186,0.6277540864101055,0.2769653103022575,0.08033055979152047,0.0011830357577241562,0.0013568136300040848,0.011120277030551308,0.0003415237041336309,0.00048782187957959914
106,4.21374523614879e-05,0.6130838512267927,0.30145191782045455,0.07608950161844633,4.2384871083481143e-05,0.0002003364721022267,0.009054935035507217,1.4328936994044427e-05,2.0606566258193813e-05
107,0.0006926658679219214,0.26008085084215804,0.7136427144427135,0.0009047076219243267,0.001134873501378134,0.000134713310058145,0.011620433754657723,0.011763335221297633,2.570543789070839e-05
108,0.0016638267003447427,0.3274166777916054,0.23363566669839514,0.3655428671049014,0.003423304962839789,0.02436979272101196,0.03949624959456507,0.0019858730734081467,0.002465741352928186
109,0.0012961366098361655,0.6824200195904856,0.19429903333764406,0.0997102450377225,0.005112311668527094,0.0035475833064569887,0.010101672869703784,0.0008452782682958307,0.0026677193113275595
110,0.00214139685101788,0.7367303804068678,0.17634852323703698,0.06110120051778085,0.005794715381996339,0.002207582951142608,0.008780239089730654,0.00104469304395453,0.005851268520472453
111,0.00023294825308344116,1.1204269253030997e-05,4.042009282523049e-06,0.0006887247994357338,0.00013656771030243304,0.9972657236907627,0.0007397620542267075,0.0008672077377510319,5.381947590284102e-05
112,2.1459759298773002e-05,0.1709597540270887,0.6872287142152499,0.13095437285289058,8.262972022417499e-05,0.00032479058619084823,0.010319131074999177,9.859288608071732e-05,1.0554877976895507e-05
113,8.774697617172197e-05,8.976381753537226e-10,5.064164510407943e-07,3.3805274124086606e-08,3.729483326364738e-06,0.0015207052532766635,7.470070489796598e-05,0.9983102047362142,2.371726748917521e-06
114,0.36937562709296934,0.030744482726209745,0.0003239485777252325,0.0005993145363000221,0.004221424452734709,0.0844173557068088,0.011337872616250662,0.007642840679134495,0.49133713361186715
115,0.0011732225110967706,0.5638441201660015,0.3895535539740266,0.008382347942162107,0.010730208647916495,0.003257373938547032,0.0129329403820788,0.010032095752743503,9.413668542737162e-05
116,0.0009199836631130502,5.115884511417093e-07,1.4988435796241658e-06,0.0011182120092325808,0.0001934256021142981,0.9812045889689707,0.0005187067699259474,0.008343878949437679,0.007699193605175258
117,0.002615102434549023,0.2978655339307326,0.27520612898137503,0.057021819324685086,3.939972581103949e-05,0.008941908251116754,0.3571658605494692,0.0009153122554445311,0.00022893454681691857
118,0.14524141471802957,0.023568220034903543,0.008432440129463589,0.012168161492967103,0.019315495910871446,0.4294932109024336,0.06482641051027395,0.16869559368908235,0.12825905261197482
119,0.023345179459953097,0.12262479965687748,0.13361550615264928,0.01681527684516583,0.0007708858499849846,0.12202462781063605,0.5336091511495992,0.04648020548310394,0.0007143675920299001
120,1.0668417631581641e-05,0.5160608794029646,0.21411925557236394,0.2679406325409896,0.0006499596526280189,0.0002230633523223413,0.0009410588051689082,9.817672469412647e-06,4.4664583461671546e-05
121,0.0020585985875953105,0.44685663044278495,0.3845892044030572,0.07696381805892817,0.0007718194453893866,0.007206110052838136,0.07871209710755397,0.0022492121242585865,0.000592509777594014
122,0.08785146365722543,0.0023388971657404183,0.00011410430010431808,0.00037506085639816585,0.0010817860655854931,0.010196289730581058,0.0023105925370835983,0.0038110107118981347,0.8919207949753838
123,0.3598354664215433,0.03655924048489719,0.007976568549019871,0.003020301920368526,0.00855401219628518,0.11860187299551665,0.07776862817435085,0.15430311887454232,0.23338079038347598
124,0.0017858597238937276,0.01405682699527456,0.025519222647922512,0.0051116902759743114,1.1156327583984252e-06,0.04126095901285353,0.9110546522906752,0.0012015115523159117,8.161868332219229e-06
125,0.00244605922469337,0.6507824556545183,0.21824483743514095,0.09706358229953811,0.0067536992258955845,0.0035135754253682685,0.012242194945201927,0.0015787769139275019,0.007374818875715584
126,0.0008770712376386701,2.441476429297087e-07,2.4277569991332787e-05,5.441462442019243e-07,0.0001453431398015278,0.00038528589382862854,0.00013687250462817569,0.9981344404340029,0.00029592092622211466
127,0.003462791989697754,0.3641910582989653,0.4117728447028768,0.132570906233028,0.0029158843425372946,0.011984884817204309,0.0643563189970651,0.006051569011714363,0.0026937416069112603
128,0.003166809793354137,0.5111053831142433,0.3529392127623805,0.015321494741145365,0.02483280292602334,0.024605898178493422,0.03251858992820269,0.03533910631906256,0.0001707022370946484
129,0.006198946789255075,9.410737264974932e-06,0.00036842541189735474,0.00024313096611940113,0.0010976056491460845,0.02676596072845387,0.0035373387131477476,0.952794742987899,0.00898443801681619
130,0.00015770160285906,6.081269224927639e-06,5.241505308454403e-06,0.000841051896165834,9.811132669632335e-05,0.9966606159320592,0.0008998204689334254,0.0012978740178505221,3.350198090142507e-05
131,1.5672067328221864e-05,0.8189373871017462,0.14279019576618573,0.037414693321569235,0.00020894942470666328,2.4840231677476932e-05,0.0005525354664587196,3.815304486765694e-06,5.1911315840637645e-05
132,6.017991758160759e-05,2.0307743740732075e-06,2.0038039459764316e-06,0.0004689080401948537,5.659865757454655e-05,0.9981663392061062,0.0004455654406894139,0.000789188868504827,9.185291027801658e-06
133,0.0004420791593593687,7.877183930649077e-07,1.7339506110054334e-06,0.001808551101292032,6.912911364775922e-05,0.9926512554162095,0.000735763770528355,0.0023056558832854216,0.0019850438866732293
134,0.0004476903018548984,0.780625348199983,0.17173607071121075,0.039290032378679896,0.0032501072325138002,0.0003130541394670564,0.002267705693962445,0.00021049602041198077,0.0018594953219166171
135,0.0037678561603400823,0.7333887782656184,0.16314470391465244,0.058904370865949095,0.014351093016203862,0.005234862531651442,0.01041145815240115,0.0026174992604287516,0.008179377832754619
136,0.0019384749399947233,1.7109349126159675e-05,0.005498918761212586,0.0020690845773964246,1.042244468942603e-06,0.09317555248375342,0.7061110547236955,0.19114063887297,4.812404738194811e-05
137,2.1466161961292885e-05,0.7483762719703749,0.22573913445494706,0.02450716782511312,0.0008725591119954762,1.741992647924602e-05,0.0003542581138721421,1.6469754746694224e-05,9.525268051009303e-05
138,0.0024670975003941373,0.2934790335316266,0.5282822579653179,0.08445505753222268,0.0010462540066955672,0.005477027844028287,0.07852356404357472,0.005046557697501465,0.0012231498786389099
139,0.000105156141352588,0.660499927559422,0.2378745943226371,0.09645108638877072,0.0019933091733552928,0.0004388012974839457,0.002262266591901211,9.768289112990849e-05,0.00027717563394726903
140,0.01919731859206215,2.3737654116942875e-05,0.0004204527463024848,1.8850119636748517e-06,5.9976409601201647e-05,0.0010823111382445298,0.007916952179076208,0.9706016778057017,0.0006956884629306885
141,0.0032009856346832074,0.6794659511081372,0.1856869592398641,0.08675687153472994,0.0028535395375220477,0.007887794497169726,0.02948350504040168,0.0014347403847764148,0.0032296530227159982
142,0.006628959515371416,0.0002631748888492092,7.421795305887269e-05,0.007584748329471451,2.4469237565573034e-05,0.9428596282436705,0.03802539208362901,0.0009958405676724258,0.003543569180711917
143,0.00975142862649716,3.5282640095372454e-06,0.00011474799056019038,6.2466676421040385e-06,5.824262386066883e-05,0.007853737132347133,0.00646352188494395,0.975010625842529,0.0007379209676109156
144,0.0030343945542225595,8.019409237374879e-07,3.999262329576913e-05,7.072994934474306e-06,0.00018422846689641973,0.008345350574656482,0.0011181560316902263,0.9864103324136614,0.000859670399718912
145,0.0004882173991646965,2.923161327777383e-07,4.374869043215071e-07,0.00025043121031753353,3.076968163782537e-05,0.9955547068426966,0.0005443177020271034,0.0025186077088756227,0.0006122196522441297
146,0.005637450501373344,8.044920218968443e-05,3.866399744546136e-05,0.00405510898373493,0.0012159846305828978,0.9610583379167833,0.0033358495011416222,0.009282422073578033,0.015295733193171068
147,0.0057312777468099,0.002577368139625418,0.000385608067182134,0.01060675188599974,0.0017254582377192913,0.960743433339484,0.011633860634513353,0.0038624509532006425,0.002733790995465175
148,0.001843402061077426,0.7826983647015604,0.14236080447388913,0.042526716544978416,0.01707381648934142,0.0017260344336703657,0.0036886263364533317,0.0012545965069986158,0.006827638452030806
149,0.003702916593172594,0.5626897223770468,0.2635783595132794,0.11336328685503055,0.01705950143036279,0.009272081824744403,0.016976606505270744,0.005338014769596464,0.008019510131495987
150,0.00023474520944377752,0.6125194977659619,0.26200903540648435,0.11221149822774577,0.00868854395863449,0.000756653407992536,0.0020664688907070863,0.0003681275494839557,0.001145429583545771
151,0.00838441269179641,2.0524127374117576e-05,8.03088224473779e-05,0.0001061237306208247,0.007494263571849337,0.0013849047875639882,9.952562554956864e-05,0.12256836299741017,0.8598615736453881
152,0.025396203806634095,0.037717695134035376,0.025328552623770838,0.010588951174016297,1.5406733988996567e-05,0.04697436638009043,0.8487528650662871,0.0037360450396824417,0.0014899140414943231
153,0.011591687519135578,0.00030176524843201374,1.1637936919280732e-05,0.00027324359004437734,0.001624467409737164,0.00505431750522192,0.00011811634787728601,0.000748599747272005,0.9802761646953604
154,6.06320257974712e-05,1.184484335248886e-06,2.40566209906322e-07,0.00012733070654924922,2.9561179490717774e-05,0.9994309939406183,0.0001619508838454559,0.00017910729319020802,8.998919964035475e-06
155,0.003155172596274929,0.5348682735618996,0.35584210037646874,0.0096140705656676,0.06113931309552241,0.002042423547844537,0.005695610477326827,0.025709473259718882,0.0019335625192763491
156,0.00015940051065234745,0.021058731508983436,0.00459407394013476,0.002692149238916989,0.9643168019448966,0.0010092814301210344,1.642209362537082e-05,0.0037544692109252663,0.002398670121743938
157,0.00023669214322635825,1.2742901069342285e-05,4.435061083766901e-06,0.0008943387341381927,0.0001109930937847251,0.9971271872685765,0.0008590646429625103,0.0006918986589932555,6.264749616489969e-05
